customer_id,cluster,purchase_frequency,total_spend,avg_price,unique_products,unique_categories,recency_days,age,tenure_months,num_purchases,spend_per_visit,average_purchase_value,days_since_first_purchase,monetary_per_month,purchase_intensity,category_diversity_ratio,avg_items_per_purchase,price_sensitivity,spending_consistency,purchase_value_range,days_between_purchases,purchase_regularity,recent_activity_ratio,customer_value_score,price_std,total_quantity,customer_lifetime_days,feedback_sentiment,sentiment_encoded,gender,region,feedback_sentiment,sentiment_encoded
CUST00928,1,4,370000,33000.0,3,2,249,59,45,4,92500.0,92500.0,555,8222.222222222223,0.007194244604316547,0.6666666666666666,3.0,0.7701978804326566,0.8202420236376775,185000,76.5,0.012903225806451613,0.12048192771084337,148036.0,25416.530054277668,12,306,0.593475,2,Female,North,0.593475,2
CUST00929,0,1,90000,45000.0,1,1,30,25,49,1,90000.0,90000.0,30,1836.734693877551,0.03225806451612903,1.0,2.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,1.0,36100.8,17677.66952966369,2,0,0.0,1,Female,East,0.0,1
CUST00930,0,4,109000,17000.0,4,2,17,60,22,4,27250.0,27250.0,1069,4954.545454545455,0.003738317757009346,0.5,2.5,1.1191939759082616,0.8732624439411348,33000,263.0,0.003787878787878788,1.7647058823529411,43705.6,19026.29759044045,10,1052,0.5871,0,Male,North,0.5871,0
CUST00931,1,6,144550,14525.0,5,3,288,26,1,6,24091.666666666668,24091.666666666668,1283,144550.0,0.004672897196261682,0.6,2.3333333333333335,1.1325913276232031,0.8562658883776185,59950,165.83333333333334,0.005994005994005994,0.10416666666666667,57844.9,16450.889033727024,14,995,0.17853333333333332,0,Female,North,0.17853333333333332,0
CUST00932,0,3,27250,3683.3333333333335,3,3,479,37,46,3,9083.333333333334,9083.333333333334,1425,592.3913043478261,0.0021037868162692847,1.0,3.0,1.0910796217022483,0.6771669725194356,23750,315.3333333333333,0.003161222339304531,0.06263048016701461,10900.9,4018.8099399366142,9,946,0.23446666666666668,2,Male,East,0.23446666666666668,2
CUST00933,1,6,536000,20666.666666666668,5,2,526,18,11,6,89333.33333333333,89333.33333333333,1345,48727.27272727273,0.004457652303120356,0.4,3.5,1.1858952544936645,0.804989626606098,344000,136.5,0.007272727272727273,0.057034220532319393,214401.8,24508.5019262024,21,819,0.19471666666666665,2,Female,West,0.19471666666666665,2
CUST00934,1,7,502050,33864.28571428572,6,2,189,18,42,7,71721.42857142857,71721.42857142857,1247,11953.57142857143,0.005608974358974359,0.3333333333333333,2.2857142857142856,0.834482058441043,0.8881479420075943,179950,151.14285714285714,0.006572769953051644,0.15873015873015872,200874.9,28259.13885049275,16,1058,0.14951428571428568,2,Male,South,0.14951428571428568,2
CUST00935,0,2,9500,1550.0,2,2,1116,29,51,2,4750.0,4750.0,1181,186.27450980392157,0.001692047377326565,1.0,4.0,1.3229739777038632,0.6124919615554049,8500,32.5,0.029850746268656716,0.026881720430107527,3800.6,2050.609665440988,8,65,0.3404,2,Male,East,0.3404,2
CUST00936,1,8,635100,26631.25,6,3,53,50,1,8,79387.5,79387.5,1426,635100.0,0.005606166783461808,0.5,2.875,1.0614271035712972,0.8489973059688972,349900,171.625,0.005792903692976104,0.5660377358490566,254136.0,28267.13055198311,23,1373,0.599775,2,Male,East,0.599775,2
CUST00937,0,4,138700,12037.5,4,2,344,54,34,4,34675.0,34675.0,789,4079.4117647058824,0.005063291139240506,0.5,3.25,1.8291361455051016,0.6746269380580863,134800,111.25,0.008908685968819599,0.0872093023255814,55487.5,22018.22635151766,13,445,0.705425,2,Male,North,0.705425,2
CUST00938,0,4,65600,7050.0,3,2,536,49,36,4,16400.0,16400.0,1085,1822.2222222222222,0.003683241252302026,0.6666666666666666,3.25,1.7084398326065626,0.736681699804267,49900,137.25,0.007233273056057866,0.055970149253731345,26241.2,12044.500819876266,13,549,0.056675,0,Male,North,0.056675,0
CUST00939,0,3,167500,17700.0,3,3,14,48,22,3,55833.333333333336,55833.333333333336,1087,7613.636363636364,0.0027573529411764708,1.0,4.0,1.3542480124213274,0.7042366984649459,134500,357.6666666666667,0.0027881040892193307,2.142857142857143,67106.2,23970.189819857496,12,1073,0.10259999999999998,2,Female,East,0.10259999999999998,2
CUST00940,1,4,405200,23262.5,4,3,251,58,39,4,101300.0,101300.0,1265,10389.74358974359,0.00315955766192733,0.75,3.75,1.3649116189926045,0.7086250034050474,349800,253.5,0.003929273084479371,0.11952191235059761,162115.40000000002,31751.25653681546,15,1014,0.52135,2,Male,North,0.52135,2
CUST00941,1,4,445150,35012.5,4,2,559,21,39,4,111287.5,111287.5,1135,11414.102564102564,0.0035211267605633804,0.5,3.25,0.8483056387863414,0.8362764625529904,209850,144.0,0.006896551724137931,0.05366726296958855,178061.2,29701.301178006775,13,576,0.248,2,Female,South,0.248,2
CUST00942,1,4,678000,41000.0,3,2,338,23,20,4,169500.0,169500.0,1150,33900.0,0.0034752389226759338,0.6666666666666666,3.25,0.8167394051950804,0.7991305976004742,326000,203.0,0.004901960784313725,0.08875739644970414,271209.3,33486.315612998296,13,812,0.483375,0,Female,North,0.483375,0
CUST00943,1,3,316100,27350.0,3,2,202,22,1,3,105366.66666666667,105366.66666666667,504,316100.0,0.005940594059405941,0.6666666666666666,3.0,1.3680489786362262,0.6748528570327085,279900,100.66666666666667,0.009836065573770491,0.1485148514851485,126489.79999999999,37416.13956570079,9,302,0.5213,0,Male,North,0.5213,0
CUST00944,0,1,100,50.0,1,1,538,45,1,1,100.0,100.0,538,100.0,0.0018552875695732839,1.0,2.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.055762081784386616,40.3,17677.66952966369,2,0,-0.3089,0,Female,North,-0.3089,0
CUST00945,1,6,205800,12200.0,5,2,320,46,59,6,34300.0,34300.0,949,3488.135593220339,0.00631578947368421,0.4,3.6666666666666665,1.5404494190956937,0.8125758185825774,99950,104.83333333333333,0.009448818897637795,0.09375,82335.3,18793.48291296746,22,629,0.09371666666666663,0,Male,North,0.09371666666666663,0
CUST00947,1,6,124000,17333.333333333332,4,2,92,34,41,6,20666.666666666668,20666.666666666668,1181,3024.390243902439,0.005076142131979695,0.5,1.8333333333333333,1.5016263372772651,0.8342375228463051,67000,181.5,0.005479452054794521,0.32608695652173914,49683.700000000004,26028.18984613926,11,1089,0.38535,2,Female,East,0.38535,2
CUST00948,1,4,288000,26250.0,3,2,30,56,28,4,72000.0,72000.0,1243,10285.714285714286,0.003215434083601286,0.6666666666666666,2.75,0.8365787145142,0.7913518823554871,177000,303.25,0.003286770747740345,1.0,115301.7,21960.19125599775,11,1213,0.383175,2,Female,West,0.383175,2
CUST00949,0,3,208000,17333.333333333332,3,1,577,61,27,3,69333.33333333333,69333.33333333333,1439,7703.7037037037035,0.0020833333333333333,0.3333333333333333,4.0,0.3927034203204257,0.8842505896718386,52000,287.3333333333333,0.0034682080924855496,0.05199306759098787,83200.9,6806.8592855540455,12,862,0.12793333333333332,2,Female,North,0.12793333333333332,2
CUST00950,0,3,30200,10033.333333333334,2,2,357,25,13,3,10066.666666666666,10066.666666666666,1141,2323.076923076923,0.002626970227670753,1.0,1.3333333333333333,0.8573939213546933,0.7794597593437692,14800,261.3333333333333,0.0038119440914866584,0.08403361344537816,12083.3,8602.519010925424,4,784,-0.12183333333333335,0,Female,South,-0.12183333333333335,0
CUST00951,0,3,159000,13000.0,3,2,640,22,33,3,53000.0,53000.0,1453,4818.181818181818,0.0020632737276478678,0.6666666666666666,4.0,0.13323467750529824,0.8883923112083164,39000,271.0,0.003676470588235294,0.046875,63600.9,1732.0508075688772,12,813,0.24939999999999998,2,Male,North,0.24939999999999998,2
CUST00952,1,7,196300,10021.42857142857,6,2,234,22,3,7,28042.85714285714,28042.85714285714,1402,65433.333333333336,0.004989308624376337,0.3333333333333333,2.857142857142857,0.9334224281112994,0.8687060391054644,74900,166.85714285714286,0.005957446808510639,0.1282051282051282,78561.40000000001,9354.226190286807,20,1168,0.5003571428571428,0,Male,South,0.5003571428571428,0
CUST00953,1,4,346000,23500.0,3,2,645,52,11,4,86500.0,86500.0,1395,31454.545454545456,0.0028653295128939827,0.6666666666666666,3.5,0.6633386071540381,0.787289383637755,200000,187.5,0.005305039787798408,0.046511627906976744,138401.2,15588.457268119895,14,750,0.17077499999999998,0,Female,West,0.17077499999999998,0
CUST00954,1,2,210500,35050.0,2,2,80,42,51,2,105250.0,105250.0,1393,4127.450980392156,0.0014347202295552368,1.0,4.0,1.410178716260761,0.5869413976612494,209500,656.5,0.001520912547528517,0.375,84286.1,49426.76400493967,8,1313,0.3404,2,Male,West,0.3404,2
CUST00955,0,3,114000,12000.0,3,2,212,30,13,3,38000.0,38000.0,847,8769.23076923077,0.003537735849056604,0.6666666666666666,3.6666666666666665,0.9610468828892329,0.7789152859051918,60000,211.66666666666666,0.004702194357366771,0.14150943396226415,45646.8,11532.562594670795,11,635,-0.059133333333333336,1,Female,South,-0.059133333333333336,1
CUST00956,1,5,190250,9610.0,5,3,281,47,23,5,38050.0,38050.0,1335,8271.739130434782,0.0037425149700598802,0.6,3.6,1.014557485469092,0.7851973542402673,124750,210.8,0.004721435316336166,0.10676156583629894,76126.7,9749.897435357974,18,1054,0.24779999999999996,0,Male,North,0.24779999999999996,0
CUST00957,0,1,15000,3000.0,1,1,282,45,1,1,15000.0,15000.0,282,15000.0,0.0035335689045936395,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.10638297872340426,6025.2,17677.66952966369,5,0,0.4201,2,Male,East,0.4201,2
CUST00958,1,4,331300,21275.0,4,3,174,49,3,4,82825.0,82825.0,838,110433.33333333333,0.004767580452920143,0.75,3.75,1.5452910829616924,0.7146804253642272,279700,166.0,0.005988023952095809,0.1724137931034483,132578.5,32876.067790010005,15,664,0.1339,2,Male,South,0.1339,2
CUST00959,0,2,82000,41000.0,2,1,387,18,58,2,41000.0,41000.0,623,1413.7931034482758,0.003205128205128205,0.5,1.0,1.0002973977760916,0.666600584822844,58000,118.0,0.008403361344537815,0.07751937984496124,32800.6,41012.193308819755,2,236,0.2202,2,Female,North,0.2202,2
CUST00960,1,4,442400,22525.0,4,3,282,31,26,4,110600.0,110600.0,1263,17015.384615384617,0.0031645569620253164,0.75,4.5,1.4221476270330118,0.732636769546329,349600,245.25,0.0040609137055837565,0.10638297872340426,176986.1,32033.875298918592,18,981,0.325225,2,Male,West,0.325225,2
CUST00961,0,1,250,50.0,1,1,161,20,49,1,250.0,250.0,161,5.1020408163265305,0.006172839506172839,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.18633540372670807,161.5,17677.66952966369,5,0,-0.3089,0,Female,North,-0.3089,0
CUST00962,0,5,81000,4060.0,3,2,204,63,10,5,16200.0,16200.0,1412,8100.0,0.003538570417551309,0.6666666666666666,3.6,1.3802556577670253,0.7829806290489367,47800,241.6,0.004122011541632316,0.14705882352941177,32449.8,5603.837970534123,18,1208,0.22853999999999997,0,Female,West,0.22853999999999997,0
CUST00963,1,5,616100,30410.0,5,2,97,48,10,5,123220.0,123220.0,1415,61610.0,0.0035310734463276836,0.4,3.4,0.9110332552337795,0.8341397255407119,279900,263.6,0.0037792894935752075,0.30927835051546393,246521.9,27704.521291659235,17,1318,-0.00726,1,Male,East,-0.00726,1
CUST00964,0,3,72500,8033.333333333333,2,2,380,43,39,3,24166.666666666668,24166.666666666668,1435,1858.974358974359,0.0020891364902506965,1.0,3.6666666666666665,0.855245004567205,0.7532433208641337,47500,351.6666666666667,0.0028355387523629487,0.07894736842105263,29000.9,6870.468203356547,11,1055,0.42686666666666667,2,Male,East,0.42686666666666667,2
CUST00965,1,3,245000,33333.333333333336,2,1,131,29,12,3,81666.66666666667,81666.66666666667,866,20416.666666666668,0.0034602076124567475,0.5,3.0,0.9526279441628825,0.8275018522913836,95000,245.0,0.0040650406504065045,0.22900763358778625,98071.09999999999,31754.26480542942,9,735,0.5280666666666667,0,Male,East,0.5280666666666667,0
CUST00966,0,2,66000,7500.0,2,1,31,38,29,2,33000.0,33000.0,1406,2275.862068965517,0.0014214641080312722,0.5,3.5,0.848528137423857,0.6334960082302086,54000,687.5,0.0014524328249818446,0.967741935483871,26500.8,6363.961030678927,7,1375,0.13149999999999998,0,Male,South,0.13149999999999998,0
CUST00967,1,5,197000,24000.0,4,2,674,60,48,5,39400.0,39400.0,1369,4104.166666666667,0.0036496350364963502,0.5,2.4,1.078112419411301,0.9026114852586138,58000,139.0,0.007142857142857143,0.04451038575667656,78801.5,25874.698065871224,12,695,0.33136,2,Male,East,0.33136,2
CUST00968,1,7,511550,18592.85714285714,7,3,283,25,24,7,73078.57142857143,73078.57142857143,1118,21314.583333333332,0.006255585344057194,0.42857142857142855,3.2857142857142856,1.3060701214086692,0.80345078270864,349850,119.28571428571429,0.00831353919239905,0.10600706713780919,204646.7,24283.57518590547,23,835,0.17409999999999998,2,Female,South,0.17409999999999998,2
CUST00969,0,2,210500,35050.0,2,2,13,61,43,2,105250.0,105250.0,201,4895.3488372093025,0.009900990099009901,1.0,4.0,1.410178716260761,0.5869413976612494,209500,94.0,0.010526315789473684,2.3076923076923075,84306.20000000001,49426.76400493967,8,188,0.05559999999999998,1,Female,North,0.05559999999999998,1
CUST00970,0,4,80000,12000.0,4,2,335,44,17,4,20000.0,20000.0,1314,4705.882352941177,0.003041825095057034,0.5,2.5,0.7846914939903075,0.9386572355210456,10000,244.75,0.004069175991861648,0.08955223880597014,32010.2,9416.29792788369,10,979,0.4505,2,Male,East,0.4505,2
CUST00971,0,2,305000,47500.0,2,1,557,37,32,2,152500.0,152500.0,562,9531.25,0.003552397868561279,0.5,2.5,0.6698906348083081,0.62846139381477,255000,2.5,0.2857142857142857,0.05385996409335727,122000.6,31819.80515339464,5,5,0.28595,0,Female,South,0.28595,0
CUST00972,1,7,294550,13735.714285714286,6,3,398,63,33,7,42078.57142857143,42078.57142857143,1308,8925.757575757576,0.0053475935828877,0.5,2.7142857142857144,1.0966140566308502,0.8243263175798777,179950,130.0,0.007633587786259542,0.07537688442211055,117822.1,15062.777363579464,19,910,0.44939999999999997,0,Male,West,0.44939999999999997,0
CUST00973,0,3,72000,9333.333333333334,2,2,143,61,16,3,24000.0,24000.0,774,4500.0,0.003870967741935484,1.0,2.6666666666666665,0.2474358296526967,0.8999999999999999,16000,210.33333333333334,0.00473186119873817,0.2097902097902098,28867.5,2309.4010767585028,8,631,0.031733333333333315,1,Male,West,0.031733333333333315,1
CUST00974,1,5,130500,11420.0,5,3,93,41,7,5,26100.0,26100.0,1305,18642.85714285714,0.0038284839203675345,0.6,3.0,0.7892188855517774,0.8686274467262461,49500,242.4,0.004108463434675432,0.3225806451612903,52283.1,9012.879673001298,15,1212,0.6099,2,Male,East,0.6099,2
CUST00975,0,1,12000,3000.0,1,1,394,30,12,1,12000.0,12000.0,394,1000.0,0.002531645569620253,1.0,4.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.07614213197969544,4800.3,17677.66952966369,4,0,0.0,1,Female,East,0.0,1
CUST00976,0,2,300,100.0,1,1,714,50,21,2,150.0,150.0,994,14.285714285714286,0.0020100502512562816,1.0,1.5,0.0,0.8092564301694538,100,140.0,0.0070921985815602835,0.04201680672268908,120.6,0.0,3,280,0.2202,2,Female,South,0.2202,2
CUST00977,1,7,353300,18157.14285714286,5,3,16,34,50,7,50471.42857142857,50471.42857142857,1206,7066.0,0.00579950289975145,0.6,2.5714285714285716,1.3432729273529265,0.824719117188149,209900,170.0,0.005847953216374269,1.875,141426.80000000002,24389.99843807957,18,1190,0.2725714285714286,2,Female,West,0.2725714285714286,2
CUST00978,0,4,128250,8012.5,3,2,286,41,11,4,32062.5,32062.5,1079,11659.09090909091,0.003703703703703704,0.6666666666666666,4.25,0.7030627378735096,0.8393347215451439,59750,198.25,0.005018820577164366,0.1048951048951049,51324.899999999994,5633.290187211495,17,793,0.17077499999999998,0,Male,West,0.17077499999999998,0
CUST00979,1,5,200100,11420.0,5,3,365,21,43,5,40020.0,40020.0,1303,4653.488372093023,0.003834355828220859,0.6,2.8,0.7892188855517774,0.8331426571506019,99900,187.6,0.005302226935312832,0.0821917808219178,80041.5,9012.879673001298,14,938,0.12616,2,Male,North,0.12616,2
CUST00980,0,3,87200,9350.0,3,2,618,55,30,3,29066.666666666668,29066.666666666668,829,2906.6666666666665,0.0036144578313253013,0.6666666666666666,3.6666666666666665,1.4581094273668946,0.6843800170865582,74800,70.33333333333333,0.014018691588785048,0.04854368932038835,34880.9,13633.323145880464,11,211,0.043833333333333335,1,Female,South,0.043833333333333335,1
CUST00981,0,4,18550,1537.5,3,2,728,23,47,4,4637.5,4637.5,1207,394.6808510638298,0.0033112582781456954,0.6666666666666666,3.25,1.0984539176039758,0.7864029887375877,8850,119.75,0.008281573498964804,0.04120879120879121,7421.2,1688.8728983161127,13,479,0.101025,2,Female,West,0.101025,2
CUST00982,0,1,24000,12000.0,1,1,241,31,13,1,24000.0,24000.0,241,1846.1538461538462,0.004132231404958678,1.0,2.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.12448132780082988,9637.5,17677.66952966369,2,0,0.6808,2,Male,West,0.6808,2
CUST00983,1,4,306250,18012.5,4,2,27,38,26,4,76562.5,76562.5,1405,11778.846153846154,0.002844950213371266,0.5,4.0,1.0612327624995974,0.7523130074840199,224750,344.5,0.002894356005788712,1.1111111111111112,122602.59999999999,19115.455134524,16,1378,0.62635,0,Male,South,0.62635,0
CUST00984,1,5,316000,32000.0,5,2,390,57,15,5,63200.0,63200.0,1198,21066.666666666668,0.004170141784820684,0.4,3.0,0.8025228773997661,0.8951944174657258,89000,161.6,0.006150061500615006,0.07692307692307693,126401.5,25680.732076792516,15,808,0.13342,2,Male,East,0.13342,2
CUST00985,0,2,52000,5500.0,2,2,215,47,59,2,26000.0,26000.0,750,881.3559322033898,0.002663115845539281,1.0,4.5,0.642824346533225,0.7242441724015514,28000,267.5,0.0037243947858473,0.13953488372093023,20845.6,3535.5339059327375,9,535,0.43025,2,Female,West,0.43025,2
CUST00986,1,6,757000,36833.333333333336,3,2,60,21,21,6,126166.66666666667,126166.66666666667,1402,36047.619047619046,0.0042765502494654314,0.6666666666666666,3.5,0.7790325736342181,0.8637484314796984,326000,223.66666666666666,0.004451038575667656,0.5,302893.3,28694.366462193702,21,1342,0.03778333333333333,0,Male,North,0.03778333333333333,0
CUST00987,1,4,140600,17550.0,3,2,271,61,14,4,35150.0,35150.0,1177,10042.857142857143,0.003395585738539898,0.6666666666666666,3.0,1.9924031117230476,0.6679334538576545,139850,226.5,0.004395604395604396,0.11070110701107011,56269.399999999994,34966.67461073949,12,906,0.244,0,Male,West,0.244,0
CUST00988,0,4,200150,13762.5,3,2,830,22,32,4,50037.5,50037.5,1166,6254.6875,0.003427592116538132,0.6666666666666666,3.25,0.7473597083563048,0.781133071147699,124850,84.0,0.011764705882352941,0.03614457831325301,80061.2,10285.537986253645,13,336,0.37327499999999997,2,Female,South,0.37327499999999997,2
CUST00989,1,6,294000,18500.0,3,1,254,51,3,6,49000.0,49000.0,992,98000.0,0.006042296072507553,0.3333333333333333,3.3333333333333335,0.7062281626196569,0.9471798359432894,45000,123.0,0.008064516129032258,0.11811023622047244,117635.1,13065.221008463654,20,738,0.06574999999999999,1,Female,West,0.06574999999999999,1
CUST00990,0,3,51000,9000.0,3,2,1245,38,4,3,17000.0,17000.0,1360,12750.0,0.002204261572373255,0.6666666666666666,2.6666666666666665,0.5773502691896257,0.8909075339897273,12000,38.333333333333336,0.02542372881355932,0.024096385542168676,20400.9,5196.152422706632,8,115,0.031733333333333315,1,Female,East,0.031733333333333315,1
CUST00991,0,2,51000,7500.0,2,2,150,55,21,2,25500.0,25500.0,1157,2428.5714285714284,0.0017271157167530224,1.0,4.0,0.848528137423857,0.774496381999247,21000,503.5,0.0019821605550049554,0.2,20465.1,6363.961030678927,8,1007,-0.15445,0,Female,West,-0.15445,0
CUST00992,1,7,484350,17450.0,5,3,109,34,17,7,69192.85714285714,69192.85714285714,1099,28491.176470588234,0.006363636363636364,0.6,3.4285714285714284,1.1147801280874394,0.8613249331848544,179950,141.42857142857142,0.007021063189568706,0.27522935779816515,193818.9,19452.91323512582,24,990,0.2606571428571428,0,Male,South,0.2606571428571428,0
CUST00993,1,7,219250,11021.42857142857,4,3,3,59,40,7,31321.428571428572,31321.428571428572,1303,5481.25,0.005368098159509203,0.75,2.2857142857142856,1.4473179447320148,0.820489906947229,134950,185.71428571428572,0.005355776587605203,10.0,87810.70000000001,15951.511348010705,16,1300,0.3325857142857143,2,Female,South,0.3325857142857143,2
CUST00994,1,3,304300,27366.666666666668,3,2,175,61,4,3,101433.33333333333,101433.33333333333,997,76075.0,0.003006012024048096,0.6666666666666666,3.0,1.366549529861001,0.6623905856353982,279700,274.0,0.0036363636363636364,0.17142857142857143,121777.9,37397.90546719606,9,822,0.7136333333333332,2,Female,East,0.7136333333333332,2
CUST00995,1,5,537000,27600.0,5,2,239,18,27,5,107400.0,107400.0,920,19888.88888888889,0.0054288816503800215,0.4,3.2,1.0459034820086406,0.7874625084464137,338000,136.2,0.00728862973760933,0.12552301255230125,214839.3,28866.936103438482,16,681,0.30247999999999997,2,Female,West,0.30247999999999997,2
CUST00996,0,3,189000,13666.666666666666,2,2,148,45,25,3,63000.0,63000.0,1335,7560.0,0.002245508982035928,1.0,4.333333333333333,0.7181674080163638,0.7768625563436317,101000,395.6666666666667,0.0025210084033613443,0.20270270270270271,75666.0,9814.954576223638,13,1187,0.17709999999999995,2,Male,South,0.17709999999999995,2
CUST00997,0,3,195000,31000.0,3,2,416,38,54,3,65000.0,65000.0,1331,3611.1111111111113,0.0022522522522522522,0.6666666666666666,2.6666666666666665,1.095350119119332,0.7467150775203601,125000,305.0,0.0032679738562091504,0.07211538461538461,78000.9,33955.85369269929,8,915,0.28683333333333333,2,Female,North,0.28683333333333333,2
CUST00998,0,2,60500,7550.0,2,2,523,50,25,2,30250.0,30250.0,821,2420.0,0.0024330900243309003,1.0,4.5,1.3954822569111998,0.589824675311805,59500,149.0,0.006666666666666667,0.05736137667304015,24200.6,10535.891039679558,9,298,0.496,2,Female,East,0.496,2
CUST00999,1,10,773700,20830.0,5,3,139,23,29,10,77370.0,77370.0,1456,26679.310344827587,0.0068634179821551134,0.6,3.1,0.9158080912267329,0.8992154438087605,224900,131.7,0.0075357950263752835,0.2158273381294964,309550.8,19076.282540252847,31,1317,0.38897,2,Female,North,0.38897,2
CUST01000,1,5,474100,22020.0,5,2,59,24,40,5,94820.0,94820.0,1296,11852.5,0.0038550501156515036,0.4,3.0,1.2951954298516735,0.761870933809612,349900,247.4,0.004025764895330112,0.5084745762711864,189733.3,28520.203365333848,15,1237,0.26017999999999997,2,Male,North,0.26017999999999997,2
CUST01001,1,8,494100,28381.25,6,2,208,62,13,8,61762.5,61762.5,1317,38007.692307692305,0.006069802731411229,0.3333333333333333,2.375,0.8128022793592048,0.9140535563302639,134900,138.625,0.007162041181736795,0.14423076923076922,197689.5,23068.34469106343,19,1109,0.36651249999999996,0,Female,West,0.36651249999999996,0
CUST01002,1,3,344000,42333.333333333336,3,2,725,53,10,3,114666.66666666667,114666.66666666667,1241,34400.0,0.0024154589371980675,0.6666666666666666,2.6666666666666665,0.6872080794853106,0.8093608329504203,156000,172.0,0.005780346820809248,0.041379310344827586,137600.9,29091.808698211484,8,516,0.47746666666666665,0,Female,East,0.47746666666666665,0
CUST01003,0,1,90000,45000.0,1,1,81,51,51,1,90000.0,90000.0,81,1764.7058823529412,0.012195121951219513,1.0,2.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.37037037037037035,36085.5,17677.66952966369,2,0,0.4404,2,Female,West,0.4404,2
CUST01004,1,4,247000,22500.0,4,2,346,31,40,4,61750.0,61750.0,1084,6175.0,0.003686635944700461,0.5,2.5,0.7405925777748141,0.8175714299427066,117000,184.5,0.005390835579514825,0.08670520231213873,98806.9,16663.33299993332,10,738,0.11889999999999999,2,Male,North,0.11889999999999999,2
CUST01005,1,1,350000,70000.0,1,1,1299,56,38,1,350000.0,350000.0,1299,9210.526315789473,0.0007692307692307692,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.023094688221709007,140000.3,17677.66952966369,5,0,0.4201,2,Female,East,0.4201,2
CUST01006,1,4,219000,21250.0,4,1,101,64,3,4,54750.0,54750.0,1415,73000.0,0.002824858757062147,0.25,2.75,0.8577753474615615,0.855955429463278,84000,328.5,0.0030349013657056147,0.297029702970297,87680.4,18227.726133558182,11,1314,0.3629,2,Female,West,0.3629,2
CUST01007,0,3,73400,24366.666666666668,3,2,548,63,17,3,24466.666666666668,24466.666666666668,1408,4317.64705882353,0.0021291696238466998,0.6666666666666666,2.0,1.6229637901567602,0.6503952870479888,69600,286.6666666666667,0.0034762456546929316,0.05474452554744526,29360.9,39546.21768681973,6,860,0.48423333333333335,2,Male,North,0.48423333333333335,2
CUST01008,0,1,24000,8000.0,1,1,479,18,56,1,24000.0,24000.0,479,428.57142857142856,0.0020833333333333333,1.0,3.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.06263048016701461,9600.3,17677.66952966369,3,0,0.5719,0,Male,North,0.5719,0
CUST01009,0,1,24000,12000.0,1,1,1303,20,11,1,24000.0,24000.0,1303,2181.818181818182,0.0007668711656441718,1.0,2.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.023023791250959325,9600.3,17677.66952966369,2,0,-0.3089,0,Male,North,-0.3089,0
CUST01010,1,6,156050,10675.0,5,3,63,52,52,6,26008.333333333332,26008.333333333332,1185,3000.9615384615386,0.00505902192242833,0.6,2.1666666666666665,0.819089789790311,0.8572653957333093,74950,187.0,0.005319148936170213,0.47619047619047616,62512.4,8743.78350601157,13,1122,0.22020000000000003,2,Female,South,0.22020000000000003,2
CUST01011,1,5,637200,39410.0,4,3,409,62,47,5,127440.0,127440.0,1210,13557.446808510638,0.004128819157720892,0.75,3.0,0.8225395708676175,0.8190551863943559,349800,160.2,0.00620347394540943,0.07334963325183375,254881.5,32416.284487892808,15,801,0.55324,2,Male,West,0.55324,2
CUST01012,0,5,132100,8410.0,5,3,288,25,39,5,26420.0,26420.0,1189,3387.1794871794873,0.004201680672268907,0.6,2.6,0.7714291519359738,0.8508786252406834,47900,180.2,0.005518763796909493,0.10416666666666667,52864.6,6487.71916778154,13,901,0.22876,2,Male,South,0.22876,2
CUST01013,0,3,175000,13333.333333333334,3,1,132,28,24,3,58333.333333333336,58333.333333333336,294,7291.666666666667,0.010169491525423728,0.3333333333333333,4.666666666666667,0.8295330011518529,0.8045070683770633,85000,54.0,0.01818181818181818,0.22727272727272727,70070.79999999999,11060.44001535804,14,162,0.5643666666666666,0,Female,North,0.5643666666666666,0
CUST01014,0,3,54050,9016.666666666666,3,3,304,42,53,3,18016.666666666668,18016.666666666668,978,1019.811320754717,0.0030643513789581204,1.0,1.6666666666666667,0.8771432694190126,0.7732899613263912,29950,224.66666666666666,0.004431314623338257,0.09868421052631579,21639.2,7908.908479261429,5,674,0.2783,0,Female,West,0.2783,0
CUST01015,1,4,373200,24275.0,4,3,246,24,39,4,93300.0,93300.0,1322,9569.23076923077,0.0030234315948601664,0.75,3.25,1.283420351042033,0.7470397954345435,279800,269.0,0.003703703703703704,0.12195121951219512,149316.90000000002,31155.029021545353,13,1076,0.032875,1,Male,North,0.032875,1
CUST01016,1,4,458000,25250.0,3,2,142,53,49,4,114500.0,114500.0,1066,9346.938775510203,0.0037488284910965324,0.6666666666666666,3.75,1.188723718399316,0.7436096647039729,326000,231.0,0.004310344827586207,0.2112676056338028,183268.1,30015.273889582728,15,924,0.35169999999999996,0,Female,West,0.35169999999999996,0
