customer_id,purchase_frequency,total_spend,total_spend_std,total_spend_min,total_spend_max,avg_price,price_std,price_min,price_max,avg_quantity,quantity_std,total_quantity,unique_products,unique_categories,last_purchase_date_max,sale_date_min,sale_date_max,age,gender,region,segment,tenure_months,churn,num_purchases,recency_days,days_since_first_purchase,customer_lifetime_days,spend_per_month,spend_per_visit,average_purchase_value,monetary_per_month,purchase_intensity,category_diversity_ratio,avg_items_per_purchase,price_sensitivity,spending_consistency,purchase_value_range,days_between_purchases,purchase_regularity,recent_activity_ratio,customer_value_score,feedback_sentiment,sentiment_encoded,persona,pca1_personas,pca2_personas,persona_type,persona_type_detailed,final_persona_type,classification_confidence,alternative_persona
CUST00738,6,141800,21307.901507813167,300,50000,10033.333333333334,9529.043323789994,100,25000,3.1666666666666665,1.6020819787597222,19,5,3,2023-01-13,2020-06-23,2023-11-19,25,Male,North,Corporate,25,0,6,42,1286,1244,5672.0,23633.333333333332,23633.333333333332,5672.0,0.004662004662004662,0.6,3.1666666666666665,0.9497385372548166,0.869363155856723,49700,207.33333333333334,0.0048,0.7142857142857143,56818.700000000004,0.3213833333333333,2,0,1.2052156482622838,-3.111532039379022,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00739,4,241000,54652.69130305173,16000,140000,32750.0,30346.608816582237,8000,70000,2.5,1.7320508075688772,10,3,2,2023-07-07,2020-07-19,2023-06-10,59,Female,East,Small Business,48,0,4,204,1260,1056,5020.833333333333,60250.0,60250.0,5020.833333333333,0.0031720856463124504,0.6666666666666666,2.5,0.9266140096666332,0.8151456323222462,124000,264.0,0.0037735849056603774,0.14705882352941177,96449.5,0.58145,2,1,0.4684638436187403,0.4975991391792384,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00740,5,434500,147639.93362230965,500,350000,20420.0,28138.621146033434,100,70000,3.6,1.3416407864998738,18,5,3,2023-10-20,2020-03-28,2023-10-29,33,Female,West,Corporate,16,1,5,63,1373,1310,27156.25,86900.0,86900.0,27156.25,0.00363901018922853,0.6,3.6,1.3779932000995805,0.7463841164380626,349500,262.0,0.0038022813688212928,0.47619047619047616,173892.1,0.19046,2,0,3.521102143303008,0.22356310835424087,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00741,5,832000,169077.792746416,12000,350000,36400.0,30696.905381487562,12000,70000,3.8,1.7888543819998317,19,3,2,2023-07-18,2021-02-24,2022-08-24,42,Male,South,Corporate,48,0,5,494,1040,546,17333.333333333332,166400.0,166400.0,17333.333333333332,0.004803073967339097,0.6666666666666666,3.8,0.8433215764144935,0.8311042418765899,338000,109.2,0.009074410163339383,0.06072874493927125,332801.5,0.20224000000000003,2,1,4.087639190150961,4.529842471184653,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00742,2,100000,14142.13562373095,40000,60000,10000.0,2828.42712474619,8000,12000,5.0,0.0,10,2,1,2023-08-31,2021-08-02,2022-01-22,57,Female,North,Small Business,57,1,2,708,881,173,1754.3859649122808,50000.0,50000.0,1754.3859649122808,0.0022675736961451248,0.5,5.0,0.282842712474619,0.8761006569007046,20000,86.5,0.011428571428571429,0.0423728813559322,40000.6,-0.02830000000000002,1,3,-2.704348701095314,0.6553637515235815,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00743,3,225250,117073.78371494335,250,210000,24350.0,39561.56594473985,50,70000,4.333333333333333,1.1547005383792517,13,3,2,2023-12-01,2020-05-19,2023-01-26,23,Female,South,Corporate,11,0,3,339,1321,982,20477.272727272728,75083.33333333333,75083.33333333333,20477.272727272728,0.0022692889561270802,0.6666666666666666,4.333333333333333,1.624704966929768,0.6580027760722815,209750,327.3333333333333,0.0030456852791878176,0.08849557522123894,90108.7,0.25866666666666666,0,1,0.7346071714774813,1.2392291674284368,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00744,2,40200,28142.849891224592,200,40000,4050.0,5586.1435713737255,100,8000,3.5,2.1213203435596424,7,2,2,2023-06-30,2020-06-24,2020-10-20,38,Male,West,Small Business,46,1,2,1167,1285,118,873.9130434782609,20100.0,20100.0,873.9130434782609,0.0015552099533437014,1.0,3.5,1.379294708981167,0.5882107647542189,39800,59.0,0.016666666666666666,0.02570694087403599,16080.6,0.62635,0,3,-4.018245624879951,-0.2446986472717351,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00745,3,350550,201913.94825519112,50,350000,23383.333333333332,40371.22531374708,50,70000,3.6666666666666665,2.3094010767585034,11,3,2,2023-11-24,2020-09-01,2023-07-22,52,Male,East,Corporate,11,0,3,162,1216,1054,31868.18181818182,116850.0,116850.0,31868.18181818182,0.0024650780608052587,0.6666666666666666,3.6666666666666665,1.7264957368673024,0.6345210417930762,349950,351.3333333333333,0.002838221381267739,0.18518518518518517,140281.8,0.19063333333333332,2,1,1.6941789533782876,2.4644108426860347,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00746,3,155000,76631.15119410209,3000,140000,28333.333333333332,36363.90151418483,3000,70000,1.3333333333333333,0.5773502691896258,4,3,1,2023-10-04,2020-02-27,2022-10-30,33,Female,East,Small Business,12,0,3,427,1403,976,12916.666666666666,51666.666666666664,51666.666666666664,12916.666666666666,0.002136752136752137,0.3333333333333333,1.3333333333333333,1.2834318181476998,0.6691673343630418,137000,325.3333333333333,0.003064351378958121,0.0702576112412178,62000.9,0.02099999999999998,1,1,-0.5005840193101732,0.768489763912535,Champions,At Risk,Champions,Medium,At Risk
CUST00747,4,146600,68952.42321098415,200,140000,18300.0,34493.767552994264,100,70000,2.5,1.0,10,3,2,2023-10-28,2021-05-24,2023-10-18,31,Male,North,Small Business,6,0,4,74,951,877,24433.333333333332,36650.0,36650.0,24433.333333333332,0.004201680672268907,0.6666666666666666,2.5,1.884905330764714,0.6801129758421085,139800,219.25,0.004540295119182747,0.40540540540540543,58728.5,0.646625,2,3,-0.3276277193922282,-0.18638917988847611,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00748,5,470400,144995.62752028077,400,350000,26020.0,30384.239335550265,100,70000,4.0,1.7320508075688772,20,5,3,2023-04-26,2021-08-22,2023-09-16,18,Male,West,Corporate,23,0,5,106,861,755,20452.17391304348,94080.0,94080.0,20452.17391304348,0.00580046403712297,0.6,4.0,1.1677263387990109,0.7643863215204558,349600,151.0,0.006578947368421052,0.2830188679245283,188239.2,0.29032,0,0,3.3165259457906604,1.2270042516780975,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00749,4,69600,28694.714960540503,200,60000,3787.5,5645.9978450816525,50,12000,4.0,0.816496580927726,16,4,3,2023-04-15,2020-07-18,2021-12-16,42,Male,East,Small Business,13,0,4,745,1261,516,5353.846153846154,17400.0,17400.0,5353.846153846154,0.003169572107765452,0.75,4.0,1.4906925003515914,0.7080746917872469,59800,129.0,0.007692307692307693,0.040268456375838924,27841.2,0.526425,2,3,-1.2844525156531188,-1.9224214031727527,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00750,2,137000,79903.06627407987,12000,125000,14000.0,15556.349186104046,3000,25000,4.5,0.7071067811865476,9,2,1,2023-02-12,2021-07-28,2021-08-14,28,Female,East,Corporate,41,0,2,869,886,17,3341.4634146341464,68500.0,68500.0,3341.4634146341464,0.002254791431792559,0.5,4.5,1.1111677990074318,0.6316185490291136,113000,8.5,0.10526315789473684,0.03452243958573072,54800.6,0.6781999999999999,0,3,-2.5611315277549287,2.0850166933028844,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00751,5,443000,71482.86507968185,8000,180000,31600.0,18514.858897652986,8000,45000,2.4,1.140175425099138,12,3,2,2023-08-09,2021-03-04,2022-09-30,22,Male,South,Small Business,2,0,5,457,1032,575,221500.0,88600.0,88600.0,221500.0,0.00484027105517909,0.6666666666666666,2.4,0.5859132562548414,0.8610588030592413,172000,115.0,0.008620689655172414,0.06564551422319474,177201.5,0.25505999999999995,0,1,1.6800140187345187,1.6830501602091328,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00752,4,425250,97665.53789165689,250,225000,32512.5,31207.647967552228,50,70000,4.0,1.4142135623730951,16,4,2,2023-02-11,2020-06-01,2023-05-30,64,Female,West,Corporate,20,0,4,215,1308,1093,21262.5,106312.5,106312.5,21262.5,0.0030557677616501145,0.5,4.0,0.9598661427928405,0.8132288470802865,224750,273.25,0.0036463081130355514,0.13953488372093023,170146.2,0.6934,2,1,2.6038770564422378,1.8164873234667107,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00753,2,143000,96873.62902255701,3000,140000,36500.0,47376.15433949869,3000,70000,1.5,0.7071067811865476,3,2,1,2023-01-01,2021-09-30,2022-03-14,39,Male,East,Corporate,4,0,2,657,822,165,35750.0,71500.0,71500.0,35750.0,0.002430133657351154,0.5,1.5,1.2979768312191422,0.596147232118428,137000,82.5,0.011976047904191617,0.045662100456621,57200.6,-0.23835,0,1,-1.8939854668879124,3.100563631177065,Champions,At Risk,Champions,Medium,At Risk
CUST00754,10,733400,87560.47053322635,200,280000,23510.0,21358.849323979146,50,70000,3.1,1.5951314818673867,31,6,3,2023-08-01,2020-03-07,2023-05-22,51,Male,West,Small Business,6,0,10,223,1394,1171,122233.33333333333,73340.0,73340.0,122233.33333333333,0.007168458781362007,0.5,3.1,0.9085006092717629,0.8933438652943247,279800,117.1,0.00846740050804403,0.13452914798206278,293405.6,0.13801000000000002,0,0,6.849064572614709,-0.9862562106264239,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00755,3,68400,19501.79478919825,400,36000,6700.0,6055.575942881073,100,12000,3.6666666666666665,0.5773502691896258,11,3,2,2023-11-08,2020-09-21,2023-09-17,55,Male,South,Consumer,34,0,3,105,1196,1091,2011.764705882353,22800.0,22800.0,2011.764705882353,0.002506265664160401,0.6666666666666666,3.6666666666666665,0.9038173049076229,0.7781411080858305,35600,363.6666666666667,0.002742230347349177,0.2857142857142857,27438.9,0.42686666666666667,2,3,-1.4094070796622071,-1.8447889466412914,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00756,2,24000,4242.640687119285,9000,15000,3000.0,0.0,3000,3000,4.0,1.4142135623730951,8,1,1,2023-01-17,2022-09-16,2023-02-27,21,Male,South,Small Business,42,0,2,307,471,164,571.4285714285714,12000.0,12000.0,571.4285714285714,0.00423728813559322,1.0,4.0,0.0,0.8497788951776651,6000,82.0,0.012048192771084338,0.09771986970684039,9618.0,0.62635,0,3,-4.353399729210035,-0.28611743567840137,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00757,4,72200,28523.732808546174,100,60000,6775.0,7861.350604910923,50,15000,2.25,1.2583057392117916,9,3,2,2023-12-27,2020-03-11,2023-11-03,29,Female,South,Corporate,44,1,4,58,1390,1332,1640.909090909091,18050.0,18050.0,1640.909090909091,0.002875629043853343,0.6666666666666666,2.25,1.1603469527543797,0.7168121949693469,59900,333.0,0.0029940119760479044,0.5172413793103449,28973.3,0.09862499999999999,1,3,-1.0188533440913912,-2.4764503354263656,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00758,8,393100,43429.842850279805,100,135000,21637.5,23608.590294938953,100,70000,2.625,1.5059406173077154,21,6,3,2023-06-03,2020-03-15,2023-09-19,54,Male,East,Small Business,48,0,8,103,1386,1283,8189.583333333333,49137.5,49137.5,8189.583333333333,0.005767844268204758,0.5,2.625,1.0910960274957344,0.9005111710880778,134900,160.375,0.006196746707978312,0.2912621359223301,157321.0,0.40804999999999997,0,0,3.928725823381558,-2.1261738620182444,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00759,2,358000,241830.51916579925,8000,350000,39000.0,43840.62043356595,8000,70000,3.0,2.8284271247461903,6,2,2,2023-01-20,2022-02-22,2023-04-14,25,Female,East,Corporate,59,0,2,261,677,416,6067.796610169492,179000.0,179000.0,6067.796610169492,0.0029498525073746312,1.0,3.0,1.124118472655537,0.5968352535610899,342000,208.0,0.004784688995215311,0.11494252873563218,143231.80000000002,0.6124499999999999,2,1,0.20211172329614613,5.464602265529533,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00760,1,100,49373.730996350685,100,100,50.0,17677.66952966369,50,50,2.0,1.3662601021279464,2,1,1,2023-05-11,2021-05-17,2021-05-17,63,Male,South,Corporate,4,0,1,958,958,0,25.0,100.0,100.0,25.0,0.0010427528675703858,1.0,2.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.031315240083507306,40.3,0.7845,2,2,-6.019373107900952,0.7556470109376651,At Risk,At Risk,At Risk,High,
CUST00761,6,297300,66762.04011262687,50,180000,14016.666666666666,16487.591293656773,50,45000,3.1666666666666665,1.329160135825126,19,5,3,2023-02-19,2021-11-02,2022-12-26,28,Female,East,Small Business,6,0,6,370,789,419,49550.0,49550.0,49550.0,49550.0,0.007594936708860759,0.6,3.1666666666666665,1.1762847534118983,0.8166190573123931,179950,69.83333333333333,0.01411764705882353,0.08108108108108109,118921.8,0.16533333333333333,2,0,1.4370548638430003,-0.7547313227115617,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00762,2,102000,55154.32893255071,12000,90000,28500.0,23334.52377915607,12000,45000,1.5,0.7071067811865476,3,2,1,2023-10-25,2020-05-31,2022-12-02,61,Female,West,Consumer,7,0,2,394,1309,915,14571.42857142857,51000.0,51000.0,14571.42857142857,0.0015267175572519084,0.5,1.5,0.8187552203212656,0.6490435274218729,78000,457.5,0.0021810250817884407,0.07614213197969544,40800.6,0.2202,2,3,-1.8713567654867433,0.7509045388858643,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00763,3,47400,15815.182578775371,400,32000,3700.0,3996.248240537617,100,8000,4.333333333333333,0.5773502691896257,13,3,3,2023-06-12,2021-08-10,2023-12-15,40,Female,South,Small Business,56,0,3,16,873,857,846.4285714285714,15800.0,15800.0,846.4285714285714,0.003432494279176201,1.0,4.333333333333333,1.0800670920371938,0.749819870265069,31600,285.6666666666667,0.0034883720930232558,1.875,19065.600000000002,0.5137666666666666,2,3,-1.925036834827906,-2.206780555565794,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00764,5,506650,133620.19682667736,150,280000,29630.0,36994.350920106706,50,70000,3.4,1.1401754250991378,17,4,3,2023-06-21,2020-01-05,2021-11-05,55,Male,East,Consumer,38,0,5,786,1456,670,13332.894736842105,101330.0,101330.0,13332.894736842105,0.0034317089910775567,0.75,3.4,1.248543736756892,0.7913065491898124,279850,134.0,0.007407407407407408,0.03816793893129771,202661.5,0.48973999999999995,2,1,2.734312141184268,1.92629918912345,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00766,4,533000,153994.3180769992,12000,350000,34750.0,28182.441342083905,12000,70000,3.0,1.632993161855452,12,4,2,2023-10-27,2020-02-22,2023-08-26,20,Male,East,Corporate,43,1,4,127,1408,1281,12395.348837209302,133250.0,133250.0,12395.348837209302,0.0028388928317956,0.5,3.0,0.8110055062470188,0.7758433890573468,338000,320.25,0.0031128404669260703,0.23622047244094488,213272.6,0.45614999999999994,2,1,3.3002659801316327,2.4724351500552832,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00767,3,135200,39572.88634069208,200,75000,12366.666666666666,12454.048873090764,100,25000,3.3333333333333335,1.5275252316519468,10,3,2,2023-01-05,2021-01-20,2022-12-27,61,Female,East,Small Business,55,0,3,369,1075,706,2458.181818181818,45066.666666666664,45066.666666666664,2458.181818181818,0.0027881040892193307,0.6666666666666666,3.3333333333333335,1.007065946611113,0.773575368758567,74800,235.33333333333334,0.0042313117066290545,0.08130081300813008,54080.9,0.13470000000000001,2,3,-1.3521299949905663,-0.47208497171953023,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00768,5,271350,60817.20151404535,50,135000,16430.0,19001.894642377112,50,45000,2.8,1.0954451150103321,14,5,3,2023-01-20,2020-08-13,2023-10-23,41,Female,South,Corporate,47,0,5,69,1235,1166,5773.404255319149,54270.0,54270.0,5773.404255319149,0.0040453074433656954,0.6,2.8,1.156536496797146,0.8169078667706037,134950,233.2,0.004269854824935952,0.43478260869565216,108630.3,0.14387999999999998,0,0,1.6386757553845073,-1.4895815344970116,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00769,1,45000,49373.730996350685,45000,45000,45000.0,17677.66952966369,45000,45000,1.0,1.3662601021279464,1,1,1,2023-08-25,2020-05-09,2020-05-09,43,Male,South,Corporate,41,1,1,1331,1331,0,1097.560975609756,45000.0,45000.0,1097.560975609756,0.0007507507507507507,1.0,1.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.022539444027047332,18000.3,0.0,1,2,-5.087734173689479,2.788479177457447,At Risk,At Risk,At Risk,High,
CUST00770,2,60400,42143.56415871823,400,60000,6050.0,8414.570696119916,100,12000,4.5,0.7071067811865476,9,2,2,2023-06-26,2020-06-29,2023-11-02,39,Male,East,Corporate,53,0,2,59,1280,1221,1139.622641509434,30200.0,30200.0,1139.622641509434,0.00156128024980484,1.0,4.5,1.3908381315900686,0.589017950522103,59600,610.5,0.001635322976287817,0.5084745762711864,24252.399999999998,0.6023,2,3,-2.155552130381671,-1.3451143730704873,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00771,4,508000,115784.28218026833,3000,280000,40750.0,27789.386463180508,3000,70000,2.5,1.2909944487358054,10,3,1,2023-04-23,2020-09-04,2023-02-23,31,Male,West,Corporate,25,1,4,311,1213,902,20320.0,127000.0,127000.0,20320.0,0.0032948929159802307,0.3333333333333333,2.5,0.6819481340657794,0.8143840980161029,277000,225.5,0.004415011037527594,0.09646302250803858,203217.40000000002,0.554225,0,1,2.393613729894577,3.1898936688753374,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST00772,4,72750,22782.828877614535,250,48000,6037.5,6884.9322194678625,50,12000,4.0,1.4142135623730951,16,4,3,2023-04-27,2021-03-25,2023-06-24,50,Male,West,Corporate,51,1,4,190,1011,821,1426.4705882352941,18187.5,18187.5,1426.4705882352941,0.003952569169960474,0.75,4.0,1.1403614442182795,0.7615183267858505,47750,205.25,0.0048484848484848485,0.15789473684210525,29153.7,0.5333749999999999,0,3,-0.8025017327445614,-2.3672777275872092,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00773,4,205400,41141.503780651154,400,100000,20525.0,19225.915669567818,100,45000,3.5,1.7320508075688772,14,4,2,2023-01-22,2021-01-10,2023-09-02,35,Male,South,Small Business,5,0,4,120,1085,965,41080.0,51350.0,51350.0,41080.0,0.003683241252302026,0.5,3.5,0.9367072189801616,0.8331254448043973,99600,241.25,0.0041279669762641896,0.25,82234.7,0.46819999999999995,0,0,0.6913979886557267,-0.5039137724683994,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00774,3,280100,106883.12932045605,100,210000,46700.0,40356.783816354844,100,70000,1.6666666666666667,1.1547005383792517,5,2,2,2023-09-25,2020-07-28,2022-10-10,53,Female,South,Corporate,11,0,3,447,1251,804,25463.636363636364,93366.66666666667,93366.66666666667,25463.636363636364,0.0023961661341853034,1.0,1.6666666666666667,0.8641709596649859,0.7238041629666304,209900,268.0,0.0037174721189591076,0.06711409395973154,112040.9,0.4015333333333333,2,1,-0.1144210699711114,2.806307957139698,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST00775,3,159250,71928.92904341989,250,135000,19016.666666666668,23281.985167363484,50,45000,3.3333333333333335,1.5275252316519465,10,3,3,2023-08-07,2021-03-04,2023-08-05,55,Male,West,Corporate,13,0,3,148,1032,884,12250.0,53083.333333333336,53083.333333333336,12250.0,0.002904162633107454,1.0,3.3333333333333335,1.2242936985467212,0.6888603587660438,134750,294.6666666666667,0.0033821871476888386,0.20270270270270271,63766.0,0.19063333333333335,2,3,-0.74461758548066,-0.14703396350040215,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00776,7,336700,79961.42820135219,300,225000,16742.85714285714,19936.386929670174,100,45000,2.857142857142857,1.3451854182690985,20,5,3,2023-02-15,2020-01-15,2023-02-27,38,Male,East,Small Business,21,0,7,307,1446,1139,16033.333333333334,48100.0,48100.0,16033.333333333334,0.0048375950241879755,0.6,2.857142857142857,1.1907398336833723,0.8080901595654525,224700,162.71428571428572,0.006108202443280977,0.09771986970684039,134699.5,0.17361428571428572,2,0,2.880243669261195,-1.5597062502354686,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00777,1,45000,49373.730996350685,45000,45000,45000.0,17677.66952966369,45000,45000,1.0,1.3662601021279464,1,1,1,2023-08-09,2022-11-09,2022-11-09,42,Male,South,Corporate,35,1,1,417,417,0,1285.7142857142858,45000.0,45000.0,1285.7142857142858,0.0023923444976076554,1.0,1.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.07194244604316546,18000.3,0.5719,0,2,-5.08733087961877,2.7456127660573446,At Risk,At Risk,At Risk,High,
CUST00778,6,530000,77453.64204907775,6000,210000,34166.666666666664,28978.727830370102,3000,70000,2.5,0.8366600265340756,15,4,1,2023-01-28,2020-06-07,2023-11-28,57,Female,North,Consumer,55,0,6,33,1302,1269,9636.363636363636,88333.33333333333,88333.33333333333,9636.363636363636,0.004604758250191865,0.25,2.5,0.8481578877181494,0.8724945630619496,204000,211.5,0.004705882352941176,0.9090909090909091,212101.4,0.2579833333333333,0,0,3.5436268948999476,0.9795778929208918,Loyal Customers,Champions,Loyal Customers,Medium,Champions
CUST00779,3,132000,31511.90251317746,12000,75000,17333.333333333332,6806.859285554046,12000,25000,2.3333333333333335,1.1547005383792515,7,3,1,2023-04-08,2020-06-05,2023-09-30,32,Male,East,Consumer,24,0,3,92,1304,1212,5500.0,44000.0,44000.0,5500.0,0.0022988505747126436,0.3333333333333333,2.3333333333333335,0.39270342032042577,0.8072806809238985,63000,404.0,0.0024691358024691358,0.32608695652173914,52882.8,-0.12183333333333335,0,3,-0.7229168340126807,-0.9705429755881675,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00780,5,220300,76219.53817755655,300,180000,13620.0,18127.93424524703,100,45000,2.8,1.3038404810405297,14,5,3,2023-11-20,2020-09-25,2023-12-06,36,Male,West,Small Business,32,0,5,25,1192,1167,6884.375,44060.0,44060.0,6884.375,0.004191114836546521,0.6,2.8,1.3309790194748186,0.7429527286936616,179700,233.4,0.004266211604095563,1.2,88223.5,0.24328,0,0,1.4234791189994598,-1.7643511926321145,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST00781,5,135050,22233.43203376393,50,60000,11410.0,6481.936439058933,50,15000,2.2,1.6431676725154984,11,3,3,2023-04-19,2020-02-27,2023-12-25,51,Female,West,Consumer,58,0,5,6,1403,1397,2328.448275862069,27010.0,27010.0,2328.448275862069,0.0035612535612535613,1.0,2.2,0.5680925888745778,0.8586409786061187,59950,279.4,0.003566333808844508,5.0,54129.2,0.07483999999999999,1,3,-0.12200398857087104,-2.9232182645874185,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00782,5,114000,16513.63073342746,3000,40000,6000.0,2738.6127875258308,3000,8000,3.6,1.9493588689617927,18,2,2,2023-06-27,2020-02-17,2022-04-02,59,Male,North,Corporate,37,0,5,638,1413,775,3081.0810810810813,22800.0,22800.0,3081.0810810810813,0.003536067892503536,1.0,3.6,0.45643546458763845,0.8734719841856491,37000,155.0,0.00641025641025641,0.047021943573667714,45601.5,0.28647999999999996,0,3,-1.1497844585051682,-1.8788563642212164,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00783,3,171400,69744.19928089599,400,135000,19033.333333333332,23261.62791666424,100,45000,3.3333333333333335,0.5773502691896258,10,3,3,2023-05-11,2020-07-25,2022-10-27,24,Male,West,Small Business,19,0,3,430,1254,824,9021.052631578947,57133.333333333336,57133.333333333336,9021.052631578947,0.002390438247011952,1.0,3.3333333333333335,1.2221520796846363,0.7107780345167884,134600,274.6666666666667,0.003627569528415961,0.06976744186046512,68560.9,0.48843333333333333,2,3,-0.733029424273073,0.05772688713815017,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00784,4,76250,18996.024803451204,250,40000,6512.5,6540.944758468254,50,15000,3.5,1.7320508075688772,14,4,3,2023-11-03,2020-01-16,2023-05-10,52,Male,West,Consumer,46,1,4,235,1445,1210,1657.608695652174,19062.5,19062.5,1657.608695652174,0.0027662517289073307,0.75,3.5,1.0043677172312098,0.8005583451629481,39750,302.5,0.0032948929159802307,0.1276595744680851,30540.2,0.535225,0,3,-0.3944602624495276,-2.854656634683897,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00785,4,15250,5624.407376189364,50,12000,3775.0,5656.927905969223,50,12000,1.75,1.5,7,3,3,2023-06-04,2020-01-07,2022-07-20,23,Female,South,Corporate,41,0,4,529,1454,925,371.9512195121951,3812.5,3812.5,371.9512195121951,0.0027491408934707906,1.0,1.75,1.4985239486011186,0.7305596621341734,11950,231.25,0.004305705059203444,0.05671077504725898,6101.2,0.526425,2,3,-2.2905520211063912,-2.8509564275627244,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00786,3,9300,2851.3154858766507,300,6000,2033.3333333333333,1674.3157806499148,100,3000,2.0,1.0,6,2,2,2023-06-20,2020-12-15,2022-10-09,61,Male,East,Corporate,40,0,3,448,1111,663,232.5,3100.0,3100.0,232.5,0.002697841726618705,1.0,2.0,0.8234339904835647,0.7653492340651754,5700,221.0,0.0045045045045045045,0.06696428571428571,3720.9,0.13470000000000001,2,3,-3.467315388673789,-1.9987201477794343,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST00787,3,240000,48218.25380496478,45000,135000,24000.0,18248.28759089466,12000,45000,3.6666666666666665,1.1547005383792515,11,3,2,2023-04-04,2020-02-23,2021-08-13,46,Female,North,Consumer,53,0,3,870,1407,537,4528.301886792453,80000.0,80000.0,4528.301886792453,0.002130681818181818,0.6666666666666666,3.6666666666666665,0.7603453162872774,0.8327022901276971,90000,179.0,0.005555555555555556,0.034482758620689655,96000.9,0.22236666666666663,0,3,-0.4315298873014895,1.0585808261394558,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST00788,5,307200,55296.18431682244,200,135000,18020.0,17567.071469086703,100,45000,3.2,0.8366600265340756,16,5,3,2023-01-22,2020-10-18,2023-04-02,24,Female,North,Corporate,23,1,5,273,1169,896,13356.521739130434,61440.0,61440.0,13356.521739130434,0.004273504273504274,0.6,3.2,0.9748652313588625,0.847457196215634,134800,179.2,0.0055493895671476145,0.10989010989010989,122909.1,0.56738,0,0,1.6723185143288082,-0.8574364387933795,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST00789,2,126000,38183.76618407357,36000,90000,28500.0,23334.52377915607,12000,45000,2.5,0.7071067811865476,5,2,2,2023-02-18,2020-06-24,2022-05-30,40,Male,North,Corporate,6,0,2,580,1285,705,21000.0,63000.0,63000.0,21000.0,0.0015552099533437014,1.0,2.5,0.8187552203212656,0.7674327549456742,54000,352.5,0.002828854314002829,0.05172413793103448,50400.6,0.73265,2,3,-1.9787076893532396,1.0220899625580315,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
